16
>> Train dataset :  data/KsponSpeech/KsponSpeech_train.json
>> Test dataset :  ['data/KsponSpeech/KsponSpeech_eval_clean.json']
Seq2Seq(
  (encoder): EncoderRNN(
    (conv): MaskConv(
      (seq_module): Sequential(
        (0): Conv2d(1, 32, kernel_size=(41, 11), stride=(2, 2), padding=(20, 5))
        (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (2): Hardtanh(min_val=0, max_val=20, inplace=True)
        (3): Conv2d(32, 32, kernel_size=(21, 11), stride=(2, 1), padding=(10, 5))
        (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (5): Hardtanh(min_val=0, max_val=20, inplace=True)
      )
    )
    (rnn): LSTM(1312, 512, num_layers=3, dropout=0.3, bidirectional=True)
  )
  (decoder): DecoderRNN(
    (rnn): LSTM(1536, 512, num_layers=2, batch_first=True, dropout=0.3)
    (embedding): Embedding(2003, 512)
    (input_dropout): Dropout(p=0.3, inplace=False)
    (attention): Attention(
      (conv): Conv1d(1, 512, kernel_size=(3,), stride=(1,), padding=(1,))
      (W): Linear(in_features=512, out_features=512, bias=False)
      (V): Linear(in_features=1024, out_features=512, bias=False)
      (fc): Linear(in_features=512, out_features=1, bias=True)
      (tanh): Tanh()
      (softmax): Softmax(dim=-1)
    )
    (fc): Linear(in_features=1536, out_features=2003, bias=True)
  )
)
Number of parameters: 31523060
Epoch: [1][1/38750]	Loss 7.6025	Cer 299.5110
Epoch: [1][35685/38750]	Loss 0.3134	Cer 58.6022
Epoch: [1][35686/38750]	Loss 0.1887	Cer 83.8235
Epoch: [1][35687/38750]	Loss 0.1502	Cer 37.6206
Epoch: [1][35688/38750]	Loss 0.2717	Cer 52.8875
Epoch: [1][35689/38750]	Loss 0.2427	Cer 78.3529
Epoch: [1][35690/38750]	Loss 0.2517	Cer 36.9565
Epoch: [1][35691/38750]	Loss 0.2230	Cer 34.7222
Epoch: [1][35692/38750]	Loss 0.3244	Cer 45.1872
Epoch: [1][35693/38750]	Loss 0.1987	Cer 85.8696
Epoch: [1][35694/38750]	Loss 0.1920	Cer 112.3711
Epoch: [1][35695/38750]	Loss 0.2340	Cer 73.6347
Epoch: [1][35696/38750]	Loss 0.3587	Cer 56.7511
Epoch: [1][35697/38750]	Loss 0.1797	Cer 96.7619
Epoch: [1][35698/38750]	Loss 0.2899	Cer 41.5054
Epoch: [1][35699/38750]	Loss 0.3057	Cer 45.8462
Epoch: [1][35700/38750]	Loss 0.2084	Cer 42.6991
Epoch: [1][35701/38750]	Loss 0.2534	Cer 62.9073
Epoch: [1][35702/38750]	Loss 0.2321	Cer 125.0000
Epoch: [1][35703/38750]	Loss 0.2991	Cer 68.6627
Epoch: [1][35704/38750]	Loss 0.3493	Cer 47.3684
Epoch: [1][35705/38750]	Loss 0.3650	Cer 34.7015
Epoch: [1][35706/38750]	Loss 0.2570	Cer 83.5294
Epoch: [1][35707/38750]	Loss 0.2090	Cer 81.0559
Epoch: [1][35708/38750]	Loss 0.2212	Cer 24.5545
Epoch: [1][35709/38750]	Loss 0.2168	Cer 51.2821
Epoch: [1][35710/38750]	Loss 0.3171	Cer 55.0898
Epoch: [1][35711/38750]	Loss 0.2072	Cer 22.6730
Epoch: [1][35712/38750]	Loss 0.2713	Cer 71.9512
Epoch: [1][35713/38750]	Loss 0.1693	Cer 44.7059
Epoch: [1][35714/38750]	Loss 0.1883	Cer 125.3561
Epoch: [1][35715/38750]	Loss 0.1110	Cer 21.9697
Epoch: [1][35716/38750]	Loss 0.2903	Cer 72.9258
Epoch: [1][35717/38750]	Loss 0.3388	Cer 65.0704
Epoch: [1][35718/38750]	Loss 0.2651	Cer 82.1138
Epoch: [1][35719/38750]	Loss 0.3363	Cer 70.5394
Epoch: [1][35720/38750]	Loss 0.2017	Cer 77.1154
Epoch: [1][35721/38750]	Loss 0.2519	Cer 20.8566
Epoch: [1][35722/38750]	Loss 0.1409	Cer 41.8067
Epoch: [1][35723/38750]	Loss 0.3484	Cer 63.1090
Epoch: [1][35724/38750]	Loss 0.2648	Cer 42.4000
Epoch: [1][35725/38750]	Loss 0.2762	Cer 63.8243
Epoch: [1][35726/38750]	Loss 0.2652	Cer 84.3636
Epoch: [1][35727/38750]	Loss 0.2082	Cer 115.6701
Epoch: [1][35728/38750]	Loss 0.2449	Cer 69.5015
Epoch: [1][35729/38750]	Loss 0.2203	Cer 22.2449
Epoch: [1][35730/38750]	Loss 0.1436	Cer 112.7610
Epoch: [1][35731/38750]	Loss 0.2934	Cer 63.7681
Epoch: [1][35732/38750]	Loss 0.2699	Cer 49.0991
Epoch: [1][35733/38750]	Loss 0.4097	Cer 33.4320
Epoch: [1][35734/38750]	Loss 0.1822	Cer 101.1905
Epoch: [1][35735/38750]	Loss 0.2887	Cer 66.5127
Epoch: [1][35736/38750]	Loss 0.3576	Cer 59.8698
Epoch: [1][35737/38750]	Loss 0.2320	Cer 59.1260
Epoch: [1][35738/38750]	Loss 0.3296	Cer 30.3896
Epoch: [1][35739/38750]	Loss 0.2094	Cer 66.6667
Epoch: [1][35740/38750]	Loss 0.2021	Cer 54.7074
Epoch: [1][35741/38750]	Loss 0.2369	Cer 76.4045
Epoch: [1][35742/38750]	Loss 0.1393	Cer 77.0115
Epoch: [1][35743/38750]	Loss 0.2226	Cer 66.7582
Epoch: [1][35744/38750]	Loss 0.1575	Cer 94.0239
Epoch: [1][35745/38750]	Loss 0.2667	Cer 69.1460
Epoch: [1][35746/38750]	Loss 0.2339	Cer 45.6679
Epoch: [1][35747/38750]	Loss 0.2248	Cer 75.9868
Epoch: [1][35748/38750]	Loss 0.1733	Cer 58.2857
Epoch: [1][35749/38750]	Loss 0.2106	Cer 41.2121
Epoch: [1][35750/38750]	Loss 0.2218	Cer 129.8469
Epoch: [1][35751/38750]	Loss 0.1489	Cer 136.0963
Epoch: [1][35752/38750]	Loss 0.2314	Cer 39.5000
Epoch: [1][35753/38750]	Loss 0.1728	Cer 128.9183
Epoch: [1][35754/38750]	Loss 0.2188	Cer 36.3316
Epoch: [1][35755/38750]	Loss 0.1581	Cer 127.7879
Epoch: [1][35756/38750]	Loss 0.2369	Cer 83.7209
Epoch: [1][35757/38750]	Loss 0.3570	Cer 40.2715
Epoch: [1][35758/38750]	Loss 0.1118	Cer 69.8851
Epoch: [1][35759/38750]	Loss 0.2380	Cer 52.2267
Epoch: [1][35760/38750]	Loss 0.2660	Cer 41.2214
Epoch: [1][35761/38750]	Loss 0.2319	Cer 40.9420
Epoch: [1][35762/38750]	Loss 0.2721	Cer 26.6234
Epoch: [1][35763/38750]	Loss 0.1815	Cer 41.0431
Epoch: [1][35764/38750]	Loss 0.1794	Cer 57.7830
Epoch: [1][35765/38750]	Loss 0.2093	Cer 40.8163
Epoch: [1][35766/38750]	Loss 0.2248	Cer 113.0319
Epoch: [1][35767/38750]	Loss 0.1469	Cer 83.7037
Epoch: [1][35768/38750]	Loss 0.1531	Cer 46.6258
Epoch: [1][35769/38750]	Loss 0.3085	Cer 29.0553
Epoch: [1][35770/38750]	Loss 0.2055	Cer 25.9341
Epoch: [1][35771/38750]	Loss 0.2639	Cer 45.9135
Epoch: [1][35772/38750]	Loss 0.2378	Cer 28.1623
Epoch: [1][35773/38750]	Loss 0.3024	Cer 42.8571
Epoch: [1][35774/38750]	Loss 0.2720	Cer 38.1188
Epoch: [1][35775/38750]	Loss 0.1838	Cer 84.6734
Epoch: [1][35776/38750]	Loss 0.2437	Cer 58.6006
Epoch: [1][35777/38750]	Loss 0.1671	Cer 85.6784
Epoch: [1][35778/38750]	Loss 0.1740	Cer 115.7518
Epoch: [1][35779/38750]	Loss 0.2995	Cer 39.0845
Epoch: [1][35780/38750]	Loss 0.2064	Cer 65.8730
Epoch: [1][35781/38750]	Loss 0.1628	Cer 46.1153
Epoch: [1][35782/38750]	Loss 0.2380	Cer 26.8293
Epoch: [1][35783/38750]	Loss 0.1932	Cer 50.2722
Epoch: [1][35784/38750]	Loss 0.2150	Cer 70.1245
Epoch: [1][35785/38750]	Loss 0.2403	Cer 123.9645
Epoch: [1][35786/38750]	Loss 0.2103	Cer 121.3376
Epoch: [1][35787/38750]	Loss 0.1963	Cer 67.8899
Epoch: [1][35788/38750]	Loss 0.1874	Cer 57.5704
Epoch: [1][35789/38750]	Loss 0.1829	Cer 78.0788
Epoch: [1][35790/38750]	Loss 0.1330	Cer 55.0459
Epoch: [1][35791/38750]	Loss 0.2246	Cer 42.8884
Epoch: [1][35792/38750]	Loss 0.1885	Cer 45.3159
Epoch: [1][35793/38750]	Loss 0.2209	Cer 26.9231
Epoch: [1][35794/38750]	Loss 0.1682	Cer 38.3197
Epoch: [1][35795/38750]	Loss 0.2651	Cer 64.7182
Epoch: [1][35796/38750]	Loss 0.2060	Cer 65.5602
Epoch: [1][35797/38750]	Loss 0.1674	Cer 57.0093
Epoch: [1][35798/38750]	Loss 0.2016	Cer 52.2968
Epoch: [1][35799/38750]	Loss 0.1974	Cer 51.6447
Epoch: [1][35800/38750]	Loss 0.1369	Cer 84.3085
Epoch: [1][35801/38750]	Loss 0.2543	Cer 74.4745
Epoch: [1][35802/38750]	Loss 0.1407	Cer 63.5294
Epoch: [1][35803/38750]	Loss 0.1895	Cer 134.3511
Epoch: [1][35804/38750]	Loss 0.2230	Cer 70.4225
Epoch: [1][35805/38750]	Loss 0.1548	Cer 89.0625
Epoch: [1][35806/38750]	Loss 0.2887	Cer 109.1346
Epoch: [1][35807/38750]	Loss 0.1870	Cer 21.0383
Epoch: [1][35808/38750]	Loss 0.1912	Cer 72.1470
Epoch: [1][35809/38750]	Loss 0.2511	Cer 39.1667
Epoch: [1][35810/38750]	Loss 0.1332	Cer 96.4361
Epoch: [1][35811/38750]	Loss 0.1977	Cer 35.1391
Epoch: [1][35812/38750]	Loss 0.1045	Cer 36.8973
Epoch: [1][35813/38750]	Loss 0.1923	Cer 22.5296
Epoch: [1][35814/38750]	Loss 0.1602	Cer 119.7556
Epoch: [1][35815/38750]	Loss 0.2798	Cer 22.7166
Epoch: [1][35816/38750]	Loss 0.2914	Cer 24.5161
Epoch: [1][35817/38750]	Loss 0.3135	Cer 63.7895
Epoch: [1][35818/38750]	Loss 0.1138	Cer 50.4854
Epoch: [1][35819/38750]	Loss 0.3065	Cer 132.7684
Epoch: [1][35820/38750]	Loss 0.3412	Cer 49.8747
Epoch: [1][35821/38750]	Loss 0.2181	Cer 29.1339
Epoch: [1][35822/38750]	Loss 0.2438	Cer 70.3593
Epoch: [1][35823/38750]	Loss 0.3454	Cer 72.3214
Epoch: [1][35824/38750]	Loss 0.1663	Cer 51.6129
Epoch: [1][35825/38750]	Loss 0.1949	Cer 69.1837
Epoch: [1][35826/38750]	Loss 0.2055	Cer 49.0239
Epoch: [1][35827/38750]	Loss 0.1943	Cer 23.4568
Epoch: [1][35828/38750]	Loss 0.1723	Cer 53.8976
Epoch: [1][35829/38750]	Loss 0.3878	Cer 27.8986
Epoch: [1][35830/38750]	Loss 0.2759	Cer 43.5185
Epoch: [1][35831/38750]	Loss 0.3462	Cer 36.0248
Epoch: [1][35832/38750]	Loss 0.2576	Cer 25.9179
Epoch: [1][35833/38750]	Loss 0.3821	Cer 25.0580
Epoch: [1][35834/38750]	Loss 0.2703	Cer 90.1695
Epoch: [1][35835/38750]	Loss 0.1964	Cer 41.7453
Epoch: [1][35836/38750]	Loss 0.1896	Cer 114.7577
Epoch: [1][35837/38750]	Loss 0.1632	Cer 38.0851
Epoch: [1][35838/38750]	Loss 0.2049	Cer 28.9308
Epoch: [1][35839/38750]	Loss 0.2019	Cer 66.2818
Epoch: [1][35840/38750]	Loss 0.2065	Cer 30.3393
Epoch: [1][35841/38750]	Loss 0.2640	Cer 66.4234
Epoch: [1][35842/38750]	Loss 0.2928	Cer 49.2582
Epoch: [1][35843/38750]	Loss 0.1956	Cer 136.8298
Epoch: [1][35844/38750]	Loss 0.1800	Cer 39.2550
Epoch: [1][35845/38750]	Loss 0.4768	Cer 84.7761
Epoch: [1][35846/38750]	Loss 0.2879	Cer 79.6392
Epoch: [1][35847/38750]	Loss 0.5076	Cer 186.2264
Epoch: [1][35848/38750]	Loss 0.7505	Cer 72.6776
Epoch: [1][35849/38750]	Loss 0.5339	Cer 108.0000
Epoch: [1][35850/38750]	Loss 0.4048	Cer 115.6522
Epoch: [1][35851/38750]	Loss 0.3766	Cer 61.9760
Epoch: [1][35852/38750]	Loss 0.3351	Cer 117.4641
Epoch: [1][35853/38750]	Loss 0.3111	Cer 137.0709
Epoch: [1][35854/38750]	Loss 0.3133	Cer 184.8375
Epoch: [1][35855/38750]	Loss 0.2576	Cer 72.1311
Epoch: [1][35856/38750]	Loss 0.2359	Cer 72.5572
Epoch: [1][35857/38750]	Loss 0.4324	Cer 62.2024
Epoch: [1][35858/38750]	Loss 0.2825	Cer 129.0581
Epoch: [1][35859/38750]	Loss 0.2346	Cer 218.0165
Epoch: [1][35860/38750]	Loss 0.3287	Cer 36.3057
Epoch: [1][35861/38750]	Loss 0.4126	Cer 74.2204
Epoch: [1][35862/38750]	Loss 0.3222	Cer 43.6464
Epoch: [1][35863/38750]	Loss 0.3368	Cer 64.6651
Epoch: [1][35864/38750]	Loss 0.2317	Cer 150.2646
Epoch: [1][35865/38750]	Loss 0.1759	Cer 77.5000
Epoch: [1][35866/38750]	Loss 0.2584	Cer 34.8195
Epoch: [1][35867/38750]	Loss 0.4617	Cer 87.5776
Epoch: [1][35868/38750]	Loss 0.2119	Cer 92.1429
Epoch: [1][35869/38750]	Loss 0.2844	Cer 106.8901
Epoch: [1][35870/38750]	Loss 0.2399	Cer 21.0638
Epoch: [1][35871/38750]	Loss 0.1778	Cer 95.8015
Epoch: [1][35872/38750]	Loss 0.1171	Cer 157.6316
Epoch: [1][35873/38750]	Loss 0.2024	Cer 94.3020
Epoch: [1][35874/38750]	Loss 0.2259	Cer 103.9648
Epoch: [1][35875/38750]	Loss 0.2370	Cer 87.2340
Epoch: [1][35876/38750]	Loss 0.3083	Cer 56.0656
Epoch: [1][35877/38750]	Loss 0.2560	Cer 283.7093
Epoch: [1][35878/38750]	Loss 0.2731	Cer 100.0000
Epoch: [1][35879/38750]	Loss 0.2074	Cer 67.2941
Epoch: [1][35880/38750]	Loss 0.2547	Cer 64.9351
Epoch: [1][35881/38750]	Loss 0.2381	Cer 46.8085
Epoch: [1][35882/38750]	Loss 0.3758	Cer 31.0204
Epoch: [1][35883/38750]	Loss 0.2604	Cer 52.4109
Epoch: [1][35884/38750]	Loss 0.1940	Cer 69.1038
Epoch: [1][35885/38750]	Loss 0.2754	Cer 30.2589
Epoch: [1][35886/38750]	Loss 0.1845	Cer 53.8682
Epoch: [1][35887/38750]	Loss 0.2238	Cer 56.2500
Epoch: [1][35888/38750]	Loss 0.2022	Cer 56.6757
Epoch: [1][35889/38750]	Loss 0.2053	Cer 23.6203
Epoch: [1][35890/38750]	Loss 0.2776	Cer 58.7852
Epoch: [1][35891/38750]	Loss 0.1038	Cer 58.9189
Epoch: [1][35892/38750]	Loss 0.2064	Cer 56.1776
Epoch: [1][35893/38750]	Loss 0.2141	Cer 56.4322
Epoch: [1][35894/38750]	Loss 0.1502	Cer 57.5931
Epoch: [1][35895/38750]	Loss 0.2471	Cer 30.3965
Epoch: [1][35896/38750]	Loss 0.1499	Cer 65.2427
Epoch: [1][35897/38750]	Loss 0.2468	Cer 49.0964
Epoch: [1][35898/38750]	Loss 0.2074	Cer 80.8050
Epoch: [1][35899/38750]	Loss 0.2133	Cer 45.6647
Epoch: [1][35900/38750]	Loss 0.1326	Cer 21.6418
Epoch: [1][35901/38750]	Loss 0.1142	Cer 87.3171
Epoch: [1][35902/38750]	Loss 0.3123	Cer 61.2022
Epoch: [1][35903/38750]	Loss 0.1765	Cer 79.5745
Epoch: [1][35904/38750]	Loss 0.1685	Cer 71.5040
Epoch: [1][35905/38750]	Loss 0.3270	Cer 55.6797
Epoch: [1][35906/38750]	Loss 0.3131	Cer 43.4132
Epoch: [1][35907/38750]	Loss 0.2920	Cer 69.0745
Epoch: [1][35908/38750]	Loss 0.2080	Cer 63.2997
Epoch: [1][35909/38750]	Loss 0.3417	Cer 27.2165
Epoch: [1][35910/38750]	Loss 0.2354	Cer 92.3611
Epoch: [1][35911/38750]	Loss 0.2558	Cer 55.8887
Epoch: [1][35912/38750]	Loss 0.1794	Cer 99.3927
Epoch: [1][35913/38750]	Loss 0.1283	Cer 122.9084
Epoch: [1][35914/38750]	Loss 0.3308	Cer 114.4309
Epoch: [1][35915/38750]	Loss 0.2315	Cer 102.2923
Epoch: [1][35916/38750]	Loss 0.2930	Cer 93.2821
Epoch: [1][35917/38750]	Loss 0.2282	Cer 42.4850
Epoch: [1][35918/38750]	Loss 0.2392	Cer 35.7278
Epoch: [1][35919/38750]	Loss 0.1663	Cer 63.8095
Epoch: [1][35920/38750]	Loss 0.2862	Cer 25.4480
Epoch: [1][35921/38750]	Loss 0.2552	Cer 70.6494
Epoch: [1][35922/38750]	Loss 0.3676	Cer 26.6667
Epoch: [1][35923/38750]	Loss 0.2426	Cer 92.8741
Epoch: [1][35924/38750]	Loss 0.2490	Cer 133.2326
Epoch: [1][35925/38750]	Loss 0.2426	Cer 80.0481
Epoch: [1][35926/38750]	Loss 0.2399	Cer 83.5924
Epoch: [1][35927/38750]	Loss 0.2733	Cer 79.8403
Epoch: [1][35928/38750]	Loss 0.3021	Cer 116.6065
Epoch: [1][35929/38750]	Loss 0.1681	Cer 130.7902
Epoch: [1][35930/38750]	Loss 0.3155	Cer 52.3457
Epoch: [1][35931/38750]	Loss 0.2264	Cer 62.0567
Epoch: [1][35932/38750]	Loss 0.2248	Cer 74.2857
Epoch: [1][35933/38750]	Loss 0.3030	Cer 48.2270
Epoch: [1][35934/38750]	Loss 0.1599	Cer 52.3364
Epoch: [1][35935/38750]	Loss 0.1639	Cer 169.7337
Epoch: [1][35936/38750]	Loss 0.1370	Cer 101.9900
Epoch: [1][35937/38750]	Loss 0.3131	Cer 127.0349
Epoch: [1][35938/38750]	Loss 0.2368	Cer 48.2051
Epoch: [1][35939/38750]	Loss 0.2790	Cer 40.7658
Epoch: [1][35940/38750]	Loss 0.1625	Cer 81.5534
Epoch: [1][35941/38750]	Loss 0.2060	Cer 39.6226
Epoch: [1][35942/38750]	Loss 0.2976	Cer 45.4756
Epoch: [1][35943/38750]	Loss 0.3477	Cer 72.9387
Epoch: [1][35944/38750]	Loss 0.2127	Cer 139.2971
Epoch: [1][35945/38750]	Loss 0.2569	Cer 40.4372
Epoch: [1][35946/38750]	Loss 0.1390	Cer 77.3050
Epoch: [1][35947/38750]	Loss 0.2254	Cer 82.0359
Epoch: [1][35948/38750]	Loss 0.2127	Cer 93.8983
Epoch: [1][35949/38750]	Loss 0.2295	Cer 62.2601
Epoch: [1][35950/38750]	Loss 0.3915	Cer 73.4940
Epoch: [1][35951/38750]	Loss 0.1665	Cer 86.0075
Epoch: [1][35952/38750]	Loss 0.1942	Cer 99.8084
Epoch: [1][35953/38750]	Loss 0.2915	Cer 55.5094
Epoch: [1][35954/38750]	Loss 0.2000	Cer 91.6185
Epoch: [1][35955/38750]	Loss 0.2667	Cer 27.5862
Epoch: [1][35956/38750]	Loss 0.1368	Cer 58.5752
Epoch: [1][35957/38750]	Loss 0.2379	Cer 45.0877
Epoch: [1][35958/38750]	Loss 0.1605	Cer 21.6374
Epoch: [1][35959/38750]	Loss 0.2224	Cer 33.1066
Epoch: [1][35960/38750]	Loss 0.1859	Cer 48.8798
Epoch: [1][35961/38750]	Loss 0.1816	Cer 102.2843
Epoch: [1][35962/38750]	Loss 0.3104	Cer 49.8599
Epoch: [1][35963/38750]	Loss 0.3266	Cer 39.0244
Epoch: [1][35964/38750]	Loss 0.1605	Cer 58.5714
Epoch: [1][35965/38750]	Loss 0.2698	Cer 68.4327
Epoch: [1][35966/38750]	Loss 0.1526	Cer 68.3746
Epoch: [1][35967/38750]	Loss 0.2644	Cer 78.3251
Epoch: [1][35968/38750]	Loss 0.3287	Cer 114.6853
Epoch: [1][35969/38750]	Loss 0.1230	Cer 103.5912
Epoch: [1][35970/38750]	Loss 0.2289	Cer 86.5145
Epoch: [1][35971/38750]	Loss 0.1679	Cer 226.3566
Epoch: [1][35972/38750]	Loss 0.2808	Cer 46.7105
Epoch: [1][35973/38750]	Loss 0.1702	Cer 25.7062
Epoch: [1][35974/38750]	Loss 0.2159	Cer 23.6967
Epoch: [1][35975/38750]	Loss 0.1544	Cer 226.1905
Epoch: [1][35976/38750]	Loss 0.2724	Cer 44.0191
Epoch: [1][35977/38750]	Loss 0.2901	Cer 70.9804
Epoch: [1][35978/38750]	Loss 0.2761	Cer 73.9857
Epoch: [1][35979/38750]	Loss 0.1732	Cer 68.6391
Epoch: [1][35980/38750]	Loss 0.1819	Cer 83.8565
Epoch: [1][35981/38750]	Loss 0.1530	Cer 34.5277
Epoch: [1][35982/38750]	Loss 0.3333	Cer 47.0163
Epoch: [1][35983/38750]	Loss 0.2549	Cer 73.5849
Epoch: [1][35984/38750]	Loss 0.1560	Cer 27.7045
Epoch: [1][35985/38750]	Loss 0.3253	Cer 44.1948
Epoch: [1][35986/38750]	Loss 0.2215	Cer 78.2609
Epoch: [1][35987/38750]	Loss 0.2733	Cer 44.6735
Epoch: [1][35988/38750]	Loss 0.1836	Cer 89.2583
Epoch: [1][35989/38750]	Loss 0.1753	Cer 26.6272
Epoch: [1][35990/38750]	Loss 0.3775	Cer 54.6584
Epoch: [1][35991/38750]	Loss 0.3394	Cer 77.8646
Epoch: [1][35992/38750]	Loss 0.1816	Cer 76.9231
Epoch: [1][35993/38750]	Loss 0.1661	Cer 26.5896
Epoch: [1][35994/38750]	Loss 0.3251	Cer 43.0684
Epoch: [1][35995/38750]	Loss 0.1761	Cer 99.4152
Epoch: [1][35996/38750]	Loss 0.2048	Cer 23.2955
Epoch: [1][35997/38750]	Loss 0.2165	Cer 165.3614
Epoch: [1][35998/38750]	Loss 0.2267	Cer 148.7988
Epoch: [1][35999/38750]	Loss 0.3500	Cer 67.2381
Epoch: [1][36000/38750]	Loss 0.2623	Cer 77.1987
Epoch: [1][36001/38750]	Loss 0.2979	Cer 31.9685
Epoch: [1][36002/38750]	Loss 0.3304	Cer 108.1690
Epoch: [1][36003/38750]	Loss 0.3592	Cer 42.4242
Epoch: [1][36004/38750]	Loss 0.3362	Cer 24.8634
Epoch: [1][36005/38750]	Loss 0.1639	Cer 112.9252
Epoch: [1][36006/38750]	Loss 0.2209	Cer 24.7191
Epoch: [1][36007/38750]	Loss 0.1739	Cer 100.0000
Epoch: [1][36008/38750]	Loss 0.2414	Cer 71.4876
Epoch: [1][36009/38750]	Loss 0.1996	Cer 28.4746
Epoch: [1][36010/38750]	Loss 0.1151	Cer 65.0000
Epoch: [1][36011/38750]	Loss 0.2267	Cer 54.5872
Epoch: [1][36012/38750]	Loss 0.1589	Cer 22.5728
Epoch: [1][36013/38750]	Loss 0.1415	Cer 60.4167
Epoch: [1][36014/38750]	Loss 0.3138	Cer 39.4144
Epoch: [1][36015/38750]	Loss 0.1382	Cer 19.0654
Epoch: [1][36016/38750]	Loss 0.1813	Cer 79.3587
Epoch: [1][36017/38750]	Loss 0.2800	Cer 80.4035
Epoch: [1][36018/38750]	Loss 0.1389	Cer 83.7104
Epoch: [1][36019/38750]	Loss 0.1461	Cer 112.6404
Epoch: [1][36020/38750]	Loss 0.2345	Cer 36.0434
Epoch: [1][36021/38750]	Loss 0.2064	Cer 33.2468
Epoch: [1][36022/38750]	Loss 0.3843	Cer 72.1448
Epoch: [1][36023/38750]	Loss 0.1999	Cer 61.9048
Epoch: [1][36024/38750]	Loss 0.2165	Cer 46.2916
Epoch: [1][36025/38750]	Loss 0.2049	Cer 61.8582
Epoch: [1][36026/38750]	Loss 0.2024	Cer 66.6667
Epoch: [1][36027/38750]	Loss 0.1798	Cer 135.8974
Epoch: [1][36028/38750]	Loss 0.2866	Cer 43.7037
Epoch: [1][36029/38750]	Loss 0.3022	Cer 81.7935
Epoch: [1][36030/38750]	Loss 0.2273	Cer 24.8447
Epoch: [1][36031/38750]	Loss 0.2419	Cer 44.0678
Epoch: [1][36032/38750]	Loss 0.1910	Cer 46.0208
Epoch: [1][36033/38750]	Loss 0.1956	Cer 62.2396
Epoch: [1][36034/38750]	Loss 0.1505	Cer 47.9339
Epoch: [1][36035/38750]	Loss 0.3149	Cer 88.8889
Epoch: [1][36036/38750]	Loss 0.2199	Cer 56.4885
Epoch: [1][36037/38750]	Loss 0.1704	Cer 83.6478
Epoch: [1][36038/38750]	Loss 0.2568	Cer 84.7426
Epoch: [1][36039/38750]	Loss 0.2238	Cer 82.6531
Epoch: [1][36040/38750]	Loss 0.2701	Cer 33.4669
Epoch: [1][36041/38750]	Loss 0.4074	Cer 61.7312
Epoch: [1][36042/38750]	Loss 0.1754	Cer 25.0000
Epoch: [1][36043/38750]	Loss 0.2104	Cer 93.6594
Epoch: [1][36044/38750]	Loss 0.3624	Cer 25.2174
Epoch: [1][36045/38750]	Loss 0.1746	Cer 80.2768
Epoch: [1][36046/38750]	Loss 0.4751	Cer 54.5000
Epoch: [1][36047/38750]	Loss 0.1758	Cer 111.3861
Epoch: [1][36048/38750]	Loss 0.1499	Cer 137.1274
Epoch: [1][36049/38750]	Loss 0.1626	Cer 128.6213
Epoch: [1][36050/38750]	Loss 0.2094	Cer 31.6456
Epoch: [1][36051/38750]	Loss 0.1597	Cer 106.3953
Epoch: [1][36052/38750]	Loss 0.2960	Cer 54.2553
Epoch: [1][36053/38750]	Loss 0.2161	Cer 59.5563
Epoch: [1][36054/38750]	Loss 0.2532	Cer 99.0610
Epoch: [1][36055/38750]	Loss 0.2514	Cer 47.5138
Epoch: [1][36056/38750]	Loss 0.2306	Cer 60.6498
Epoch: [1][36057/38750]	Loss 0.3032	Cer 31.6354
Epoch: [1][36058/38750]	Loss 0.2912	Cer 54.2650
Epoch: [1][36059/38750]	Loss 0.1144	Cer 17.3585
Epoch: [1][36060/38750]	Loss 0.2168	Cer 78.5888
Epoch: [1][36061/38750]	Loss 0.2023	Cer 81.4286
Epoch: [1][36062/38750]	Loss 0.2848	Cer 47.1154
Epoch: [1][36063/38750]	Loss 0.2111	Cer 24.2718
Epoch: [1][36064/38750]	Loss 0.2304	Cer 50.1661
Epoch: [1][36065/38750]	Loss 0.1641	Cer 26.8041
Epoch: [1][36066/38750]	Loss 0.1485	Cer 18.8559
Epoch: [1][36067/38750]	Loss 0.1705	Cer 49.8168
Epoch: [1][36068/38750]	Loss 0.2320	Cer 81.4621
Epoch: [1][36069/38750]	Loss 0.2194	Cer 102.0710
Epoch: [1][36070/38750]	Loss 0.2158	Cer 72.6437
Epoch: [1][36071/38750]	Loss 0.1839	Cer 22.2477
Epoch: [1][36072/38750]	Loss 0.1781	Cer 66.7870
Epoch: [1][36073/38750]	Loss 0.1900	Cer 54.6809
Epoch: [1][36074/38750]	Loss 0.2632	Cer 45.3608
Epoch: [1][36075/38750]	Loss 0.2059	Cer 81.7949
Epoch: [1][36076/38750]	Loss 0.1786	Cer 90.4110
Epoch: [1][36077/38750]	Loss 0.3770	Cer 55.1471
Epoch: [1][36078/38750]	Loss 0.2588	Cer 49.3119
Epoch: [1][36079/38750]	Loss 0.1422	Cer 117.8147
Epoch: [1][36080/38750]	Loss 0.1993	Cer 40.2878
Epoch: [1][36081/38750]	Loss 0.2422	Cer 86.0119
Epoch: [1][36082/38750]	Loss 0.2177	Cer 84.8635
Epoch: [1][36083/38750]	Loss 0.1279	Cer 82.0922
Epoch: [1][36084/38750]	Loss 0.1613	Cer 75.1142
Epoch: [1][36085/38750]	Loss 0.0925	Cer 97.3995
